t,Q,n_cl,lcf,nullQ,ARI,edge_jac,sigv2,file,case,seed,alpha,s_ratio,chi,ari_floor
342000.0,0.9150774989039147,14,0.87475,,0.5448026271084199,0.36825487944890933,4.18504579786095e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
344000.0,0.9165519213093515,14,0.87675,,0.5831893303164714,0.3694206112021594,4.225718046768698e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
346000.0,0.9167350289267346,13,0.85225,,0.5085541842527608,0.37480650154798767,4.700653459891653e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
348000.0,0.9157794362896216,18,0.90725,,0.5703773308479523,0.37509622786759045,4.974730528792167e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
350000.0,0.9165872038236011,19,0.90325,,0.5094949816974943,0.36896850621207744,5.2738211626791186e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
352000.0,0.9166022135262099,16,0.897,,0.5203689039653845,0.37904542398924423,4.913246148325588e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
354000.0,0.9160810398212794,11,0.9015,,0.5596062073398623,0.3656007751937984,5.306730119893089e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
356000.0,0.916020894141069,15,0.918,,0.5640520065834255,0.36629191890073987,4.733486272325951e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
358000.0,0.9164640151881424,13,0.929,,0.5293013146124356,0.3579687801117749,3.968344725178377e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
360000.0,0.9172096482787574,12,0.92775,,0.5552258591641135,0.3767935718385307,4.447508608626264e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
362000.0,0.9139353035182941,14,0.92325,,0.533156456687656,0.3704593503747837,4.1947128699087715e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
364000.0,0.9135132062084093,10,0.90175,,0.5331393870462211,0.3558471632574296,4.649905964680353e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
366000.0,0.9128236233271542,10,0.90425,,0.5628392180300279,0.3676877564653116,3.9970632158934835e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
368000.0,0.9157490928995993,15,0.903,,0.5695270108598548,0.3516547319527772,3.6281375403036386e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
370000.0,0.9160541115362612,18,0.84,,0.5595067648251933,0.3571844095404305,3.992631163848278e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
372000.0,0.9146501767977937,17,0.862,,0.5469199225976399,0.3749879564505251,5.615829820221092e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
374000.0,0.9152802140606459,15,0.85975,,0.5237542406678615,0.3699488861028064,5.7957899281793984e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
376000.0,0.9144557653298402,18,0.85775,,0.4863616637195435,0.36619990342829556,6.225850763915052e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
378000.0,0.9144676566636607,18,0.866,,0.5128281734096777,0.3690004828585225,4.107151891088834e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
380000.0,0.9139671771709337,23,0.86225,,0.5163053701486825,0.3578906552927491,4.088609758864447e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
382000.0,0.914807257161968,18,0.871,,0.5643051954095535,0.364198724144597,4.122436103646335e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
384000.0,0.9155391303567558,17,0.87175,,0.5625164314406673,0.38227146814404434,4.018483879350137e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
386000.0,0.9135350219722081,14,0.8735,,0.5716243703411451,0.3637495212562236,3.593888405649075e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
388000.0,0.9117387074267254,11,0.88125,,0.5553290657466305,0.35971568533282106,3.6692796401147875e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
390000.0,0.9120437448054749,17,0.86125,,0.5584232473437009,0.3642301411968111,3.028814253308058e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
392000.0,0.9121459863568736,17,0.863,,0.5451634406729977,0.3568619929030402,3.16158472517107e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
394000.0,0.9121167381744806,18,0.8655,,0.5542972547248095,0.35760890424102865,3.23879451215269e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
396000.0,0.9153464113579303,14,0.8875,,0.5310276764393652,0.37246886586177397,3.202196814579349e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
398000.0,0.9127670738123592,18,0.8865,,0.5690513258015806,0.3552972817212564,3.4249618121867116e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
400000.0,0.9132350571664622,21,0.888,0.5005259138764783,0.5170591566884742,0.34615012106537535,4.095425102483995e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed1.npz,bidisperse,1,0.005,0.6666666666666666,0.5,0.6593289492144524
0.0,0.9970263857931179,804,0.0055,0.8846268348087749,,,,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
2000.0,0.9728732078616134,51,0.10975,,0.10315403040764584,0.8236586493987049,1.3577658841110813e-08,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
4000.0,0.96498616528155,34,0.14225,,0.6391427485934098,0.5865307753796962,7.762876963278588e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
6000.0,0.9591121556751308,24,0.1865,,0.7224325034972906,0.5273105086087473,5.8471822620288244e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
8000.0,0.9559556008775009,19,0.2295,,0.7698165398666689,0.48803780643890915,5.094672286029463e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
10000.0,0.9558672957709387,17,0.4495,,0.7821614577482616,0.47011834319526624,3.820577635083892e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
12000.0,0.9542578223937156,18,0.37975,,0.8047526898895323,0.47237323317188895,4.160944751978448e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
14000.0,0.9503658492894788,14,0.33925,,0.7949441926509568,0.470622739270701,3.5692857159483214e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
16000.0,0.9471363370222798,17,0.41,,0.6891008485836109,0.45529573590096284,3.756194652739332e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
18000.0,0.9473367847949316,11,0.49025,,0.6879701961297542,0.46085426644511773,3.967209695900251e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
20000.0,0.9453794731422716,13,0.488,,0.7218644920255322,0.46233943168548075,3.855042951189928e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
22000.0,0.945202167989384,10,0.5405,,0.6745045241653171,0.4608627757173531,3.4653894719781004e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
24000.0,0.9434220681347482,9,0.49375,,0.734525877260327,0.45447463238874286,3.518870374969609e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
26000.0,0.9421583010916134,14,0.23175,,0.7347904265074376,0.4416593801612747,3.410855440342298e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
28000.0,0.9404241721871741,17,0.222,,0.6930446945910522,0.4436141304347826,3.491324857327716e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
30000.0,0.9431973093156072,14,0.504,,0.6539291594038421,0.4387197501951601,4.000722992179227e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
32000.0,0.9409492380695189,14,0.50825,,0.6774153155827586,0.44556276008903517,3.6491711833573607e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
34000.0,0.9380980282047474,12,0.50725,,0.6831259461059149,0.4374089540642906,3.6020002701766328e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
36000.0,0.9364882884059234,14,0.51875,,0.6677052936508212,0.43737206355395264,3.427345639094522e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
38000.0,0.9349205478144684,10,0.49175,,0.6256502366283684,0.44346392552366176,3.3220316342209984e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
40000.0,0.9360712558337176,10,0.493,,0.6452719184535746,0.4286407296012419,3.011400688923634e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
42000.0,0.9315762753197127,11,0.702,,0.6499564122744569,0.43816220381429394,2.5725539674320276e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
44000.0,0.9317703064705745,16,0.70275,,0.6238020496578234,0.42318190680444534,3.463884763966084e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
46000.0,0.9316755147056673,14,0.52675,,0.6592352810755412,0.4222828204129334,4.210623041622834e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
48000.0,0.933301143118427,9,0.52575,,0.6684480082390609,0.440273366060256,4.634732888411227e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
50000.0,0.9327013444089611,10,0.52875,,0.650400511792335,0.4386116719546197,3.6639310526245917e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
52000.0,0.932685532118997,10,0.53,,0.636123018652965,0.4254867939078465,2.950357072003987e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
54000.0,0.9323474388450796,9,0.5405,,0.6621303546566201,0.4210931485758276,3.1685407397008248e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
56000.0,0.9337211935550476,6,0.7065,,0.6120484056166672,0.40433388397629,2.816296884241929e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
58000.0,0.9317400464996367,13,0.6505,,0.6283376784342151,0.41487394139978584,3.2347378645408492e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
60000.0,0.9305264396166958,12,0.6355,,0.600760063811309,0.4287651331719128,3.817922527416296e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
62000.0,0.9315102705414288,12,0.6525,,0.5980104432394717,0.4327998457385268,4.372446430622413e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
64000.0,0.9301985098224852,16,0.645,,0.6201642606681261,0.4189715621347877,3.675124702221155e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
66000.0,0.9289434657592883,16,0.50575,,0.6133169873813001,0.4239099047069015,3.556802259846824e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
68000.0,0.9283556413995957,15,0.64625,,0.6193538059156591,0.4096153846153846,3.802149818938295e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
70000.0,0.9271064159264012,14,0.6475,,0.6365823785254586,0.4032945736434108,3.4747684318156646e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
72000.0,0.926719676299332,17,0.64875,,0.5600532567512388,0.39586381816408156,3.5861858896414392e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
74000.0,0.9266159720368954,15,0.64425,,0.5889413940818469,0.4043423230454678,3.775275224421993e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
76000.0,0.9273805166997636,24,0.63075,,0.6222355103596396,0.4102863822326125,3.869710513995691e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
78000.0,0.9253609691881913,21,0.727,,0.635788745041418,0.39982485161039216,3.43055866874761e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
80000.0,0.9259118565992915,23,0.727,,0.5796514158197845,0.40130299494360167,3.7410756576334985e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
82000.0,0.9256894107058179,20,0.8025,,0.6092297550303363,0.402756059421423,4.429184459886717e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
84000.0,0.9251588506795526,19,0.94,,0.6210853246748385,0.40392885066458173,4.5286761778580796e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
86000.0,0.9232387878787879,17,0.80875,,0.5936471007578986,0.4011293934378347,3.499788449347375e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
88000.0,0.9243461589047798,16,0.94525,,0.5531577373382265,0.3948011335874133,3.848823964857286e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
90000.0,0.9215538226241595,14,0.9475,,0.5909767942602081,0.40060417072695376,3.6288019015114078e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
92000.0,0.921876998296343,17,0.916,,0.5735783488704208,0.4090733962627625,3.841919058045843e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
94000.0,0.9215998239766314,20,0.90175,,0.5727891783055489,0.4040930591755961,3.828872694806239e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
96000.0,0.9214122553421069,20,0.904,,0.5732273191149242,0.405038946052505,4.543775776818474e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
98000.0,0.9173455771326731,20,0.9045,,0.5921180808926249,0.39669897322713754,4.174989790023498e-09,bidisperse_a0.005_sr0.667_x0.5_N4000_L24_T400000_seed2.npz,bidisperse,2,0.005,0.6666666666666666,0.5,0.6257537355636996
