t,Q,n_cl,lcf,nullQ,ARI,edge_jac,sigv2,file,case,seed,alpha,s_ratio,chi,ari_floor
25000.0,0.8666857081430737,6,0.492,,0.544419126427157,0.38300443012484897,5.002170778006378e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
26000.0,0.8680216881478071,5,0.5,,0.5600026440001221,0.3881975110397431,6.2909538291311315e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
27000.0,0.8729837819545516,7,0.501,,0.5875031223330357,0.36029114435907805,5.569755455179509e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
28000.0,0.8733597421435602,8,0.497,0.5277605407976265,0.5841758004959653,0.3633064516129032,4.680097766164951e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
29000.0,0.8720983663125786,7,0.498,,0.5425505029279922,0.3840258168616377,5.5750363953629515e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
30000.0,0.8772376444980597,5,0.97,,0.5796988861832072,0.3899799599198397,7.26146814020115e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
31000.0,0.8740083920008163,3,0.978,,0.5290185886305954,0.37474624441737714,5.204855851463635e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
32000.0,0.869015415155377,3,0.976,0.5226675489331112,0.5631336462593525,0.36668027766435285,4.057447639471008e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
33000.0,0.8688771409277254,5,0.974,,0.5482600410207482,0.3852327447833066,7.105419479655059e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
34000.0,0.864909735093383,2,0.993,,0.5505119566880073,0.376357056694813,7.050404663258642e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
35000.0,0.870230760933703,5,0.958,,0.5459499875314863,0.38204508856682773,4.83907919524194e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
36000.0,0.8684919184779508,3,0.979,0.5256242735133971,0.5934505581082625,0.389871382636656,4.893163787347016e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
37000.0,0.8669418488343371,3,0.939,,0.5193176294466098,0.39039999999999997,4.973429109857631e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
38000.0,0.8690767309249059,3,0.991,,0.5008339688369291,0.40262843488649935,4.804760166222889e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
39000.0,0.8683785747150479,2,0.968,,0.5224152754100603,0.3895325609268877,5.391287420071016e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
40000.0,0.8665987495914032,3,0.935,0.5196603937779268,0.5090038476550527,0.37909018355945734,5.478261500936958e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
41000.0,0.8615046657728244,3,0.933,,0.5772748601355173,0.3850139497807892,5.439474458791191e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
42000.0,0.8602454830570702,4,0.911,,0.6122851613530003,0.35760781122864116,4.056789823655664e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
43000.0,0.8731432586387518,3,0.932,,0.5947296188818255,0.3748488512696493,5.158697054723903e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
44000.0,0.8655548374232155,3,0.933,0.529006194676804,0.49053515924879937,0.3701298701298701,6.668090285876104e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
45000.0,0.8652691661176413,6,0.912,,0.5331295024877838,0.36861313868613144,7.358110417768483e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
46000.0,0.8674506024398065,6,0.906,,0.5449812372955586,0.3504273504273504,8.826252879018399e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
47000.0,0.866615419964913,6,0.95,,0.5509937648883629,0.36744560838033846,7.178290688374831e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
48000.0,0.861448399610184,5,0.982,0.5267969244783884,0.48100415260628865,0.35094185094185093,1.0738646837883775e-08,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
49000.0,0.8630151490587956,5,0.972,,0.5174474810438706,0.3622778675282714,6.9334073532470685e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
50000.0,0.8635765676728487,4,0.97,,0.5224149536903255,0.3823296354992076,6.3897932645506636e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
51000.0,0.857005595288687,4,0.978,,0.5555590085162854,0.34937825912555154,5.7889180947372694e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
52000.0,0.8619052204054479,3,0.97,0.5198052381711917,0.5357537851229206,0.3439644731530077,6.204316622757195e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
53000.0,0.8570244717766197,3,0.976,,0.6086405708501218,0.3703555733120256,8.27070570136143e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
54000.0,0.8619481719086883,3,0.974,,0.5310603078187104,0.36410256410256414,4.400696242287101e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
55000.0,0.8603794170136824,4,0.977,,0.4988607181739406,0.3435876947662805,4.11740258547196e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
56000.0,0.864248591209451,3,0.974,0.5211645922708729,0.5345390011364414,0.36963434022257546,5.229938353914604e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
57000.0,0.8559751109957077,3,0.976,,0.5547809187640735,0.3573407202216067,4.712675711486922e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
58000.0,0.8566058973834438,4,0.975,,0.48609035251183835,0.3584755855498214,4.052939995895218e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
59000.0,0.8551150263031075,3,0.981,,0.47357771159881,0.3754925137903862,3.751185895387503e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
60000.0,0.8613297513966903,2,0.983,0.5175860598444589,0.47891793021480955,0.3656804733727811,4.306638379131231e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
61000.0,0.8568961822390349,2,0.983,,0.5507705694446975,0.36540755467196817,3.801837066112474e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
62000.0,0.861348139658454,2,0.982,,0.504243612080916,0.369212504946577,3.5388196786187343e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
63000.0,0.857954084932645,1,0.999,,0.4965205617142017,0.3737254901960785,3.8862155971165825e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
64000.0,0.856346916705167,2,0.988,0.5132380007665714,0.4641550222336423,0.3737254901960785,4.02158733003475e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
65000.0,0.849642557690664,3,0.984,,0.5607519114016876,0.3864077669902912,5.1714202105080835e-09,bidisperse_a0.005_sr0.667_x0.5_N1000_L12_T100000_seed5.npz,bidisperse,5,0.005,0.6666666666666666,0.5,0.7203462574183493
