t,Q,n_cl,lcf,nullQ,ARI,edge_jac,sigv2,file,case,seed,alpha,s_ratio,ari_floor
44000.0,0.8547982684472611,28,0.843,0.5445018013429909,0.4291913139076605,0.40611724723874254,3.9050957998253296e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
45000.0,0.8576597051544186,21,0.857,,0.4368238154012243,0.42165122156697554,4.098601138603722e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
46000.0,0.8531112339090834,16,0.878,,0.4296202073642883,0.41807432432432434,4.553877636427351e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
47000.0,0.8559990276471207,21,0.877,,0.47087801233527093,0.44843234323432346,4.3059106895801196e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
48000.0,0.8549202256536746,18,0.879,0.5302655009100484,0.5259969596326742,0.41625207296849087,3.4131512213580464e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
49000.0,0.854427349070232,22,0.891,,0.4550388725460147,0.40697674418604646,3.770873644932033e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
50000.0,0.8538531396894821,29,0.828,,0.4376637847014438,0.4151182432432432,4.242162487008978e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
51000.0,0.8618664743034398,25,0.795,,0.5276973255963142,0.4080944350758853,4.794009000731245e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
52000.0,0.854472052622702,24,0.824,0.5357885197054029,0.43302658206149414,0.38267451640033645,4.449348063133093e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
53000.0,0.8553170375593355,23,0.82,,0.3989058134102313,0.38063157894736843,4.182623368354061e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
54000.0,0.8521404140333237,22,0.833,,0.4143564715736133,0.39418212478920744,3.976496679522124e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
55000.0,0.8503852785600693,27,0.798,,0.4485131422305539,0.3969785984053714,4.5941882250912207e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
56000.0,0.8432189788217096,29,0.82,0.5322191638940915,0.42339055235974427,0.3865652724968315,4.907313771641134e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
57000.0,0.8500140286916263,30,0.829,,0.45356774543459016,0.3758071459319845,5.28428829670664e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
58000.0,0.8556304034710098,22,0.808,,0.45997291805880824,0.38683651804670915,5.217452748959224e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
59000.0,0.8527963701760788,17,0.813,,0.5205728837535285,0.4134217067108533,4.146120973175771e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
60000.0,0.856067409623062,26,0.78,0.5339872669269745,0.46143949888645847,0.4059775840597758,4.100111725539894e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
61000.0,0.851787411596024,23,0.802,,0.47944356436240493,0.40969899665551834,5.008170702946108e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
62000.0,0.8569804050449626,19,0.848,,0.46763722050527584,0.40025094102885816,3.915238415268859e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
63000.0,0.8559570132352937,24,0.835,,0.4543529633079561,0.4115716044316783,3.612928315395301e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
64000.0,0.8482632543557185,21,0.838,0.5362821868515829,0.48222343020755093,0.41108829568788496,3.635473372321538e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
65000.0,0.8565530379585559,21,0.835,,0.4648810795444972,0.38394342762063227,3.570766704743993e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
66000.0,0.8481332140794118,24,0.845,,0.4704897600170027,0.38614682704272085,3.745859233708555e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
67000.0,0.848734931015641,27,0.816,,0.47878250545860973,0.3618726275832982,4.330897582865106e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
68000.0,0.8483021821896609,26,0.825,0.5206752131111282,0.5182703569864203,0.3874022231370935,3.932641776424488e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
69000.0,0.8566691961208848,28,0.809,,0.46970252759836023,0.3782426778242678,4.408259876192218e-08,bidisperse_a0.005_sr0.667_N1000_L12_T100000_seed3.npz,bidisperse,3,0.005,0.6666666666666666,0.6110641876538256
